svm_linear,0.61250000000000004,0.57999999999999996
svm_polynomial,0.78749999999999998,0.72999999999999998
svm_rbf,0.98750000000000004,0.91000000000000003
logistic,0.61250000000000004,0.57999999999999996
knn,1.0,0.89000000000000001
decision_tree,0.98750000000000004,0.83999999999999997
random_forest,1.0,0.80000000000000004
